,Alt-Ergo-0.95.2 result,Alt-Ergo-0.95.2 time,Alt-Ergo-1.01 result,Alt-Ergo-1.01 time,CVC3 result,CVC3 time,CVC4 result,CVC4 time,Yices result,Yices time,Z3-4.3.2 result,Z3-4.3.2 time,Z3-4.4.1 result,Z3-4.4.1 time,and,as,avg_op_arity,case,depth,divisor,eps,exists,false,file,float,forall,func,goal,if,iff,impl,int,let,n_branches,n_ops,n_preds,n_quants,not,or,size,theory,true,var,veriT result,veriT time,wild,zero_ar,Z3-4.3.2,CVC3,CVC4,Yices,Z3-4.4.1,veriT,Alt-Ergo-1.01,Alt-Ergo-0.95.2,Predicted Alt-Ergo-0.95.2,Predicted Alt-Ergo-1.01,Predicted CVC3,Predicted CVC4,Predicted Yices,Predicted Z3-4.3.2,Predicted Z3-4.4.1,Predicted veriT,key,rf,best,worst,best time,best result,worst time,worst result,rf time,rf result,rf no time,rf no result,rand time
vacid_0_red_black_trees:Vacid0:WP_parameter lookup,Valid,0.122454990581,Valid,0.125584507947,Valid,0.108959603958,Valid,0.13955391283,Timeout,10.0851380212,Valid,0.120178305286,Valid,0.129823147538,2.0,0.0,2.266667,0.0,9.0,15.0,0.0,0.0,0.0,vacid_0_red_black_trees.mlw,0.0,3.0,9.0,WP_parameter lookup,0.0,0.0,3.0,0.0,0.0,17.0,15.0,0.0,3.0,1.0,0.0,35.0,Vacid0,0.0,17.0,Valid,0.0975722009583,0.0,0.0,0.120178305286,0.108959603958,0.13955391283,30.0851380212,0.129823147538,0.0975722009583,0.125584507947,0.122454990581,7.74447575751,6.85766036194,7.54530320824,6.71416715207,8.14233523005,8.77713979218,7.69939853744,8.80987350737,vacid_0_red_black_trees:Vacid0:WP_parameter lookup,4A3Zayzv,v3zaAZ4y,y4ZAaz3v,0.0975722009583,Valid,10.224691934,Valid,0.125584507947,Valid,0.13955391283,Valid,1.38123177681
vacid_0_red_black_trees:Vacid0:WP_parameter remove,Valid,0.135615856755,Valid,0.130471600583,Valid,0.10945692005,Valid,0.139246959986,Valid,0.0938368346,Valid,0.133960470875,Valid,0.130006216632,5.0,0.0,2.482759,0.0,13.0,29.0,0.0,0.0,0.0,vacid_0_red_black_trees.mlw,0.0,4.0,22.0,WP_parameter remove,2.0,2.0,2.0,0.0,0.0,36.0,33.0,4.0,4.0,0.0,0.0,73.0,Vacid0,0.0,36.0,Valid,0.0950824501455,0.0,0.0,0.133960470875,0.10945692005,0.139246959986,0.0938368346,0.130006216632,0.0950824501455,0.130471600583,0.135615856755,6.31544823063,5.28825145314,5.78780737232,5.764472936,7.87591659239,8.89479610465,8.05388231997,9.78778968366,vacid_0_red_black_trees:Vacid0:WP_parameter remove,A43ayZzv,yv3ZAza4,4azAZ3vy,0.0938368346,Valid,0.139246959986,Valid,0.130471600583,Valid,0.130471600583,Valid,0.120959663703
vacid_0_red_black_trees:Vacid0:WP_parameter replace,Valid,0.19639450839,Valid,0.138537524657,Valid,0.14975571149,Valid,0.175338164973,Timeout,10.093359027,Valid,0.130013642571,Valid,0.13415981819,8.0,0.0,2.545455,0.0,15.0,33.0,0.0,2.0,0.0,vacid_0_red_black_trees.mlw,0.0,5.0,22.0,WP_parameter replace,2.0,2.0,3.0,0.0,0.0,41.0,37.0,4.0,7.0,0.0,0.0,85.0,Vacid0,0.0,41.0,Valid,0.101044367255,0.0,0.0,0.130013642571,0.14975571149,0.175338164973,30.093359027,0.13415981819,0.101044367255,0.138537524657,0.19639450839,6.92003146379,5.44467352119,6.33363030323,7.04561741532,9.2580037051,9.29103452754,8.69300243342,10.6959487531,vacid_0_red_black_trees:Vacid0:WP_parameter replace,A3a4Zyzv,vzZA34ay,ya43AZzv,0.101044367255,Valid,10.2897535354,Valid,0.138537524657,Valid,0.138537524657,Valid,1.40813326945
verifythis_fm2012_treedel:Memory:WP_parameter get_data,Valid,0.114788422167,Valid,0.116011263917,Valid,0.0924660799737,Valid,0.11348989181,Valid,0.0755640608,Valid,0.098971932,Valid,0.1207186977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,verifythis_fm2012_treedel.mlw,0.0,0.0,0.0,WP_parameter get_data,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Memory,1.0,0.0,Valid,0.0872641498219,0.0,0.0,0.098971932,0.0924660799737,0.11348989181,0.0755640608,0.1207186977,0.0872641498219,0.116011263917,0.114788422167,0.125562909098,0.126624299581,0.102321889638,0.275533713793,0.206176013242,0.270720351469,0.272166248679,0.203702251023,verifythis_fm2012_treedel:Memory:WP_parameter get_data,3aAvyzZ4,yv3z4aAZ,ZAa4z3vy,0.0755640608,Valid,0.1207186977,Valid,0.116011263917,Valid,0.0924660799737,Valid,0.102409312274
verifythis_fm2012_treedel:Memory:WP_parameter get_left,Valid,0.11196616231,Valid,0.114543185704,Valid,0.09030983318,Valid,0.110778724695,Valid,0.0902228465,Valid,0.110537821304,Valid,0.11695462267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,verifythis_fm2012_treedel.mlw,0.0,0.0,0.0,WP_parameter get_left,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Memory,1.0,0.0,Valid,0.0864933738736,0.0,0.0,0.110537821304,0.09030983318,0.110778724695,0.0902228465,0.11695462267,0.0864933738736,0.114543185704,0.11196616231,0.125562909098,0.126624299581,0.102321889638,0.275533713793,0.206176013242,0.270720351469,0.272166248679,0.203702251023,verifythis_fm2012_treedel:Memory:WP_parameter get_left,3aAvyzZ4,vy3z4aAZ,ZAa4z3yv,0.0864933738736,Valid,0.11695462267,Valid,0.114543185704,Valid,0.09030983318,Valid,0.10397582128
verifythis_fm2012_treedel:Memory:WP_parameter get_right,Valid,0.113763686882,Valid,0.116575489,Valid,0.09186664837,Valid,0.11214824033,Valid,0.08828264906,Valid,0.11244775215,Valid,0.116559146083,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,verifythis_fm2012_treedel.mlw,0.0,0.0,0.0,WP_parameter get_right,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Memory,1.0,0.0,Valid,0.0881143215238,0.0,0.0,0.11244775215,0.09186664837,0.11214824033,0.08828264906,0.116559146083,0.0881143215238,0.116575489,0.113763686882,0.125562909098,0.126624299581,0.102321889638,0.275533713793,0.206176013242,0.270720351469,0.272166248679,0.203702251023,verifythis_fm2012_treedel:Memory:WP_parameter get_right,3aAvyzZ4,vy34zaZA,AZaz43yv,0.0881143215238,Valid,0.116575489,Valid,0.116575489,Valid,0.09186664837,Valid,0.104969741675
verifythis_fm2012_treedel:Treedel:WP_parameter search_tree_delete_min,Timeout,11.1101515676,Valid,6.623894169,Timeout,10.1108869136,Timeout,11.1446081498,Unknown,4.1629453438,Timeout,10.1557051816,Timeout,10.1681425788,40.0,0.0,1.802419,10.0,45.0,248.0,0.0,0.0,10.0,verifythis_fm2012_treedel.mlw,0.0,19.0,162.0,WP_parameter search_tree_delete_min,2.0,0.0,18.0,0.0,5.0,234.0,260.0,12.0,19.0,22.0,1.0,478.0,Treedel,0.0,175.0,Timeout,10.1444105762,14.0,35.0,30.1557051816,30.1108869136,31.1446081498,14.1629453438,30.1681425788,30.1444105762,6.623894169,31.1101515676,12.7846279082,9.2221988664,11.3602123628,13.0619471208,12.8222758026,11.4471105825,11.7002335237,13.1031216807,verifythis_fm2012_treedel:Treedel:WP_parameter search_tree_delete_min,A3zZay4v,Ay3vzZa4,4aZzv3yA,6.623894169,Valid,73.6207444804,Valid,7.623894169,Valid,6.623894169,Valid,40.1223193247
verifythis_fm2012_treedel:Treedel:WP_parameter tree_left,Valid,0.129340811471,Valid,0.133091650655,Valid,0.137243920895,Valid,0.161206741875,Valid,0.112495222,Valid,0.142463336308,Valid,0.14941422876,0.0,0.0,2.0,2.0,6.0,9.0,0.0,0.0,2.0,verifythis_fm2012_treedel.mlw,0.0,1.0,7.0,WP_parameter tree_left,0.0,0.0,1.0,0.0,0.0,16.0,11.0,2.0,1.0,1.0,0.0,25.0,Treedel,0.0,7.0,Timeout,10.104443323,4.0,3.0,0.142463336308,0.137243920895,0.161206741875,0.112495222,0.14941422876,30.104443323,0.133091650655,0.129340811471,2.71437091235,2.14927092911,2.80410259707,3.75427482191,3.82444545162,8.30139317125,8.24337845722,11.8616984493,verifythis_fm2012_treedel:Treedel:WP_parameter tree_left,Aa34yZzv,yaA3zZ4v,v4Zz3Aay,0.112495222,Valid,10.2656500649,Valid,0.133091650655,Valid,0.133091650655,Valid,1.40094911708
verifythis_fm2012_treedel:Treedel:WP_parameter tree_right,Valid,0.131257106637,Valid,0.13542722244,Valid,0.128228923316,Valid,0.159362950389,Valid,0.126513077073,Valid,0.141792128326,Valid,0.146849801364,0.0,0.0,2.0,2.0,6.0,9.0,0.0,0.0,2.0,verifythis_fm2012_treedel.mlw,0.0,1.0,7.0,WP_parameter tree_right,0.0,0.0,1.0,0.0,0.0,16.0,11.0,2.0,1.0,1.0,0.0,25.0,Treedel,0.0,7.0,Timeout,10.0981471726,4.0,3.0,0.141792128326,0.128228923316,0.159362950389,0.126513077073,0.146849801364,30.0981471726,0.13542722244,0.131257106637,2.71437091235,2.14927092911,2.80410259707,3.75427482191,3.82444545162,8.30139317125,8.24337845722,11.8616984493,verifythis_fm2012_treedel:Treedel:WP_parameter tree_right,Aa34yZzv,y3aAzZ4v,v4ZzAa3y,0.126513077073,Valid,10.257510123,Valid,0.13542722244,Valid,0.13542722244,Valid,1.40075856937
verifythis_fm2012_treedel:Treedel:inorder_zip,Unknown,0.290226140167,Timeout,10.12594806,Timeout,10.1089685784,Timeout,10.190118209,Timeout,9.6513058068,Timeout,10.1268067746,Timeout,10.1293775284,0.0,0.0,1.888889,0.0,7.0,9.0,0.0,0.0,0.0,verifythis_fm2012_treedel.mlw,0.0,1.0,9.0,inorder_zip,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,1.0,0.0,0.0,18.0,Treedel,0.0,8.0,Timeout,10.1101308004,0.0,0.0,30.1268067746,30.1089685784,30.190118209,29.6513058068,30.1293775284,30.1101308004,30.12594806,10.2902261402,10.2005502473,9.39617341318,9.32020133659,3.26867799691,9.59278534335,9.36234896786,7.56825669771,9.87127523236,verifythis_fm2012_treedel:Treedel:inorder_zip,4Z3zAyva,ay3vAzZ4,4ZzAv3ya,70.7328818978,Unknown,70.7328818978,Timeout,71.7328818978,Timeout,70.7328818978,Timeout,70.7328818978
verifythis_fm2012_treedel:Treedel:main_lemma,Timeout,11.1196282856,Timeout,10.1243253856,Timeout,10.0914034388,Timeout,11.1201376624,Failure,3.664460491,Timeout,10.129105934,Timeout,10.133388801,0.0,0.0,2.045455,0.0,11.0,22.0,0.0,0.0,0.0,verifythis_fm2012_treedel.mlw,0.0,1.0,17.0,main_lemma,0.0,0.0,2.0,0.0,3.0,24.0,22.0,0.0,1.0,0.0,0.0,46.0,Treedel,0.0,23.0,Timeout,10.1110754444,0.0,1.0,30.129105934,30.0914034388,31.1201376624,23.664460491,30.133388801,30.1110754444,30.1243253856,31.1196282856,8.67756790756,7.83932121751,8.93845358549,7.97134470563,9.74230448998,10.3286474214,8.88866683574,10.7882680855,verifythis_fm2012_treedel:Treedel:main_lemma,A4aZ3yzv,y3vAzZa4,4aZzAv3y,76.4935254428,Failure,76.4935254428,Timeout,77.4935254428,Timeout,76.4935254428,Timeout,76.4935254428
vstte12_bfs:BFS:WP_parameter bfs,Timeout,11.0833166688,Timeout,10.1047963856,Timeout,10.0762430608,Timeout,11.1087803494,Timeout,10.1185606458,Timeout,10.1367938336,Timeout,10.139082088,21.0,0.0,2.316327,0.0,30.0,98.0,0.0,0.0,0.0,vstte12_bfs.mlw,0.0,17.0,59.0,WP_parameter bfs,3.0,2.0,13.0,7.0,0.0,116.0,103.0,5.0,17.0,5.0,0.0,228.0,BFS,0.0,101.0,Timeout,10.0911461524,0.0,8.0,30.1367938336,30.0762430608,31.1087803494,30.1185606458,30.139082088,30.0911461524,30.1047963856,31.0833166688,9.38795981509,7.54749812883,7.88232818746,9.72698598659,10.150792886,9.5001267243,9.52219437939,11.5660551606,vstte12_bfs:BFS:WP_parameter bfs,A3azZ4yv,3vAyzZa4,4aZzyAv3,82.8587191844,Timeout,82.8587191844,Timeout,83.8587191844,Timeout,82.8587191844,Timeout,82.8587191844
vstte12_bfs:BFS:WP_parameter fill_next,Timeout,11.0931603872,Timeout,10.11466656,Timeout,10.079095115,Timeout,10.176030429,Timeout,10.1454065304,Timeout,10.118795412,Timeout,10.1224641984,23.0,0.0,2.25,0.0,26.0,108.0,0.0,0.0,0.0,vstte12_bfs.mlw,0.0,13.0,66.0,WP_parameter fill_next,2.0,1.0,11.0,2.0,0.0,122.0,111.0,3.0,13.0,8.0,0.0,244.0,BFS,0.0,118.0,Timeout,10.0949898274,0.0,2.0,30.118795412,30.079095115,30.176030429,30.1454065304,30.1224641984,30.0949898274,30.11466656,31.0931603872,9.82279118516,8.18704059198,8.92959224896,11.0559058236,10.3173645488,10.0195806476,10.070102655,12.0192571979,vstte12_bfs:BFS:WP_parameter fill_next,A3azZy4v,3vAzZy4a,a4yZzAv3,81.9446084594,Timeout,81.9446084594,Timeout,82.9446084594,Timeout,81.9446084594,Timeout,81.9446084594
vstte12_bfs:Graph:path_closure,Timeout,11.0980861158,Timeout,10.0959836762,Timeout,10.1034383098,Timeout,10.150089153,Unknown,3.3609992436,Timeout,10.1261215472,Timeout,10.118870787,0.0,0.0,2.333333,0.0,9.0,12.0,0.0,0.0,0.0,vstte12_bfs.mlw,0.0,4.0,7.0,path_closure,0.0,0.0,5.0,0.0,0.0,13.0,12.0,0.0,4.0,0.0,0.0,29.0,Graph,0.0,13.0,Timeout,10.0680998998,0.0,0.0,30.1261215472,30.1034383098,30.150089153,13.3609992436,30.118870787,30.0680998998,30.0959836762,31.0980861158,7.2983052643,6.18766466803,7.89262837168,8.71657112963,9.65793709568,9.29690260648,9.12513543012,10.6961791674,vstte12_bfs:Graph:path_closure,Aa34Zzyv,yvA3Zz4a,a4zZ3Avy,75.1216887324,Unknown,75.1216887324,Timeout,76.1216887324,Timeout,75.1216887324,Timeout,75.1216887324
vstte12_bfs:Graph:path_inversion,Valid,0.10984001983,Valid,0.1134106225,Valid,0.0993892413043,Valid,0.126468826059,Valid,0.0944420190417,Valid,0.117600201983,Valid,0.1034516764,1.0,0.0,2.333333,0.0,8.0,9.0,0.0,1.0,0.0,vstte12_bfs.mlw,0.0,1.0,6.0,path_inversion,0.0,0.0,2.0,2.0,0.0,11.0,9.0,0.0,2.0,0.0,0.0,22.0,Graph,0.0,9.0,Valid,0.083655713587,0.0,0.0,0.117600201983,0.0993892413043,0.126468826059,0.0944420190417,0.1034516764,0.083655713587,0.1134106225,0.10984001983,3.57038920992,3.35114428375,4.05249762951,4.17331997513,7.34977356305,4.62745770841,4.40824601166,4.89144576746,vstte12_bfs:Graph:path_inversion,Aa34Zzvy,vy3ZaAz4,4zAaZ3yv,0.083655713587,Valid,0.126468826059,Valid,0.1134106225,Valid,0.1134106225,Valid,0.106032290088
vstte12_bfs:Graph:path_nonneg,Timeout,11.1091714104,Timeout,10.1068080946,Timeout,10.0716208396,Timeout,10.1191678164,Timeout,10.0895175152,Timeout,10.1050831826,Timeout,10.112806615,0.0,0.0,2.666667,0.0,4.0,3.0,0.0,0.0,0.0,vstte12_bfs.mlw,0.0,1.0,2.0,path_nonneg,0.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,9.0,Graph,0.0,4.0,Timeout,10.0704211464,0.0,0.0,30.1050831826,30.0716208396,30.1191678164,30.0895175152,30.112806615,30.0704211464,30.1068080946,31.1091714104,6.66588938099,5.83194433137,6.65571661403,6.70586278852,7.64074362546,6.40159351698,5.85994411602,8.16513208373,vstte12_bfs:Graph:path_nonneg,AZz3a4yv,v3yzAZ4a,a4ZAzy3v,81.7845966202,Timeout,81.7845966202,Timeout,82.7845966202,Timeout,81.7845966202,Timeout,81.7845966202
vstte12_two_way_sort:TwoWaySort:WP_parameter two_way_sort,Valid,0.194663445,Valid,0.1864383958,Unknown,2.1714795568,Timeout,10.1660252484,Timeout,10.1086456418,Valid,0.232844800222,Valid,0.2210551964,49.0,0.0,2.010811,0.0,29.0,185.0,0.0,0.0,0.0,vstte12_two_way_sort.mlw,0.0,17.0,115.0,WP_parameter two_way_sort,3.0,0.0,17.0,29.0,3.0,180.0,188.0,3.0,17.0,1.0,0.0,373.0,TwoWaySort,0.0,139.0,Valid,0.1825003948,0.0,12.0,0.232844800222,12.1714795568,30.1660252484,30.1086456418,0.2210551964,0.1825003948,0.1864383958,0.194663445,9.3434079765,5.98325981501,9.02490557565,9.85162020664,9.59041904418,8.46944709954,8.4800329974,11.8559952212,vstte12_two_way_sort:TwoWaySort:WP_parameter two_way_sort,AzZ3ay4v,vAaZz3y4,4y3zZaAv,0.1825003948,Valid,22.6789952472,Valid,0.1864383958,Valid,0.1864383958,Valid,3.94452552094
zeros:AllZeros:WP_parameter all_zeros1,Valid,0.132046535143,Valid,0.1191238526,Valid,0.1036665692,Valid,0.137945093412,Valid,0.0997486422222,Valid,0.129819576933,Valid,0.126458112714,6.0,0.0,2.081633,0.0,20.0,49.0,0.0,0.0,0.0,zeros.mlw,0.0,4.0,33.0,WP_parameter all_zeros1,1.0,5.0,7.0,11.0,2.0,50.0,55.0,6.0,4.0,1.0,0.0,103.0,AllZeros,0.0,33.0,Valid,0.0908899624,0.0,6.0,0.129819576933,0.1036665692,0.137945093412,0.0997486422222,0.126458112714,0.0908899624,0.1191238526,0.132046535143,5.71895395446,4.71171853857,5.32318412805,7.74361919066,7.36118348029,5.45313208902,5.67401108131,7.71018768929,zeros:AllZeros:WP_parameter all_zeros1,A3zZayv4,vy3AZza4,4azZA3yv,0.0908899624,Valid,0.137945093412,Valid,0.1191238526,Valid,0.1191238526,Valid,0.117462293078
zeros:AllZeros:WP_parameter all_zeros2,Valid,0.1181196478,Valid,0.129158921386,Valid,0.117878103207,Valid,0.146733133833,Valid,0.102477610763,Valid,0.126995427783,Valid,0.124284598333,11.0,0.0,2.12963,0.0,18.0,54.0,0.0,0.0,0.0,zeros.mlw,0.0,4.0,38.0,WP_parameter all_zeros2,3.0,4.0,4.0,11.0,1.0,58.0,61.0,7.0,4.0,0.0,0.0,116.0,AllZeros,0.0,40.0,Valid,0.104017606196,0.0,7.0,0.126995427783,0.117878103207,0.146733133833,0.102477610763,0.124284598333,0.104017606196,0.129158921386,0.1181196478,5.81376053931,4.79958449189,4.79893905896,6.3322730634,6.56672600106,5.60354980732,5.73204513927,7.98863534168,zeros:AllZeros:WP_parameter all_zeros2,3AzZa4yv,yv3aZzA4,4AzZa3vy,0.102477610763,Valid,0.146733133833,Valid,0.129158921386,Valid,0.117878103207,Valid,0.121208131163
zeros:AllZeros:WP_parameter all_zeros3,Valid,0.127887179536,Valid,0.130435855176,Valid,0.115851646364,Valid,0.1278889208,Valid,0.107237219162,Valid,0.121521054524,Valid,0.1213111695,11.0,0.0,2.309524,0.0,16.0,42.0,0.0,0.0,0.0,zeros.mlw,0.0,3.0,27.0,WP_parameter all_zeros3,2.0,2.0,3.0,11.0,1.0,49.0,46.0,4.0,3.0,0.0,0.0,98.0,AllZeros,0.0,38.0,Valid,0.0970997658947,0.0,0.0,0.121521054524,0.115851646364,0.1278889208,0.107237219162,0.1213111695,0.0970997658947,0.130435855176,0.127887179536,4.16698571067,3.19484834378,4.53212518591,6.26264042286,6.59789539971,4.35099018638,4.31205761293,6.71740012351,zeros:AllZeros:WP_parameter all_zeros3,AaZz34yv,vy3Zza4A,A4azZ3yv,0.0970997658947,Valid,0.130435855176,Valid,0.130435855176,Valid,0.130435855176,Valid,0.11865410137
